,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
1680,Subrata Sensharma Shailen Mukherjee,Subrata Sensharma,nm0784478,Shailen Mukherjee,nm0611561,The Big City,The Big City,1,FALSE
1681,Subrata Sensharma Sharmila Tagore,Subrata Sensharma,nm0784478,Sharmila Tagore,nm0846616,Nayak: The Hero,Nayak: The Hero,1,FALSE
1682,Subrata Sensharma Shyamal Ghoshal,Subrata Sensharma,nm0784478,Shyamal Ghoshal,nm0315929,Charulata,Charulata,1,FALSE
1683,Subrata Sensharma Shyamal Ghoshal,Subrata Sensharma,nm0784478,Shyamal Ghoshal,nm0315929,The Big City,The Big City,1,FALSE
1688,Subrata Sensharma Tapan Chatterjee,Subrata Sensharma,nm0784478,Tapan Chatterjee,nm0154170,The Big City,The Big City,1,FALSE
1689,Sunil Sarkar Ajoy Banerjee,Sunil Sarkar,nm0765281,Ajoy Banerjee,nm0051831,The Golden Fortress,The Golden Fortress,1,FALSE
1690,Sunil Sarkar Ajoy Banerjee,Sunil Sarkar,nm0765281,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1691,Sunil Sarkar Bimal Chatterjee,Sunil Sarkar,nm0765281,Bimal Chatterjee,nm0154115,The Golden Fortress,The Golden Fortress,1,FALSE
1692,Sunil Sarkar Bimal Chatterjee,Sunil Sarkar,nm0765281,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1693,Sunil Sarkar Dibyendu Chatterjee,Sunil Sarkar,nm0765281,Dibyendu Chatterjee,nm4814634,The Golden Fortress,The Golden Fortress,1,FALSE
1694,Sunil Sarkar Gopal Dey,Sunil Sarkar,nm0765281,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1695,Sunil Sarkar Govinda Chakravarti,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Distant Thunder,Distant Thunder,1,FALSE
1696,Sunil Sarkar Govinda Chakravarti,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1697,Sunil Sarkar Govinda Chakravarti,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Ghare-Baire,Ghare-Baire,1,FALSE
1698,Sunil Sarkar Haradhan Bannerjee,Sunil Sarkar,nm0765281,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
1699,Sunil Sarkar Haridhan Mukherjee,Sunil Sarkar,nm0765281,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1700,Sunil Sarkar Harindranath Chattopadhyay,Sunil Sarkar,nm0765281,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
1701,Sunil Sarkar Kamu Mukherjee,Sunil Sarkar,nm0765281,Kamu Mukherjee,nm0611536,The Golden Fortress,The Golden Fortress,1,FALSE
1702,Sunil Sarkar Kamu Mukherjee,Sunil Sarkar,nm0765281,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1703,Sunil Sarkar Kartik Chatterjee,Sunil Sarkar,nm0765281,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1704,Sunil Sarkar Monu Mukherjee,Sunil Sarkar,nm0765281,Monu Mukherjee,nm0611540,Distant Thunder,Distant Thunder,1,FALSE
1705,Sunil Sarkar Noni Ganguly,Sunil Sarkar,nm0765281,Noni Ganguly,nm0304363,Distant Thunder,Distant Thunder,1,FALSE
1706,Sunil Sarkar Noni Ganguly,Sunil Sarkar,nm0765281,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1707,Sunil Sarkar Promode Ganguly,Sunil Sarkar,nm0765281,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1708,Sunil Sarkar Rabi Ghosh,Sunil Sarkar,nm0765281,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1709,Sunil Sarkar Rajkumar Lahiri,Sunil Sarkar,nm0765281,Rajkumar Lahiri,nm1708115,Distant Thunder,Distant Thunder,1,FALSE
1710,Sunil Sarkar Rajkumar Lahiri,Sunil Sarkar,nm0765281,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1711,Sunil Sarkar Santi Chatterjee,Sunil Sarkar,nm0765281,Santi Chatterjee,nm0154155,The Golden Fortress,The Golden Fortress,1,FALSE
1712,Sunil Sarkar Santosh Dutta,Sunil Sarkar,nm0765281,Santosh Dutta,nm0244904,The Golden Fortress,The Golden Fortress,1,FALSE
1713,Sunil Sarkar Santosh Dutta,Sunil Sarkar,nm0765281,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1714,Sunil Sarkar Shailen Ganguli,Sunil Sarkar,nm0765281,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1715,Sunil Sarkar Shailen Mukherjee,Sunil Sarkar,nm0765281,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
1720,Sunil Sarkar Tapan Chatterjee,Sunil Sarkar,nm0765281,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1721,Sunil Sarkar Tarun Mitra,Sunil Sarkar,nm0765281,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1722,Sunil Sarkar Utpal Dutt,Sunil Sarkar,nm0765281,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1723,Sunil Sarkar Uttamram Nagar,Sunil Sarkar,nm0765281,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
1724,Sunil Sarkar Victor Banerjee,Sunil Sarkar,nm0765281,Victor Banerjee,nm0051856,Ghare-Baire,Ghare-Baire,1,FALSE
1725,Tapan Chatterjee Abani Mukherjee,Tapan Chatterjee,nm0154170,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1726,Tapan Chatterjee Ajoy Banerjee,Tapan Chatterjee,nm0154170,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1727,Tapan Chatterjee Ajoy Banerjee,Tapan Chatterjee,nm0154170,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1728,Tapan Chatterjee Anil Chatterjee,Tapan Chatterjee,nm0154170,Anil Chatterjee,nm0154110,The Big City,The Big City,1,FALSE
1729,Tapan Chatterjee Ashok Mitra,Tapan Chatterjee,nm0154170,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1730,Tapan Chatterjee Ashok Mitra,Tapan Chatterjee,nm0154170,Ashok Mitra,nm1371495,The Big City,The Big City,1,FALSE
1731,Tapan Chatterjee Bimal Chatterjee,Tapan Chatterjee,nm0154170,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1732,Tapan Chatterjee Gitali Roy,Tapan Chatterjee,nm0154170,Gitali Roy,nm0747030,The Big City,The Big City,1,FALSE
1733,Tapan Chatterjee Gopal Dey,Tapan Chatterjee,nm0154170,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1734,Tapan Chatterjee Gopal Dey,Tapan Chatterjee,nm0154170,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1735,Tapan Chatterjee Govinda Chakravarti,Tapan Chatterjee,nm0154170,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1736,Tapan Chatterjee Govinda Chakravarti,Tapan Chatterjee,nm0154170,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1737,Tapan Chatterjee Haridhan Mukherjee,Tapan Chatterjee,nm0154170,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1738,Tapan Chatterjee Haridhan Mukherjee,Tapan Chatterjee,nm0154170,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1739,Tapan Chatterjee Harindranath Chattopadhyay,Tapan Chatterjee,nm0154170,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1740,Tapan Chatterjee Kamu Mukherjee,Tapan Chatterjee,nm0154170,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1741,Tapan Chatterjee Kamu Mukherjee,Tapan Chatterjee,nm0154170,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1742,Tapan Chatterjee Kartik Chatterjee,Tapan Chatterjee,nm0154170,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1743,Tapan Chatterjee Kartik Chatterjee,Tapan Chatterjee,nm0154170,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1744,Tapan Chatterjee Khagen Pathak,Tapan Chatterjee,nm0154170,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1745,Tapan Chatterjee Madhabi Mukherjee,Tapan Chatterjee,nm0154170,Madhabi Mukherjee,nm0611538,The Big City,The Big City,1,FALSE
1746,Tapan Chatterjee Mani Srimani,Tapan Chatterjee,nm0154170,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1747,Tapan Chatterjee Noni Ganguly,Tapan Chatterjee,nm0154170,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1748,Tapan Chatterjee Nripati Chatterjee,Tapan Chatterjee,nm0154170,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1749,Tapan Chatterjee Prasad Mukherjee,Tapan Chatterjee,nm0154170,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1750,Tapan Chatterjee Promode Ganguly,Tapan Chatterjee,nm0154170,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1751,Tapan Chatterjee Rabi Ghosh,Tapan Chatterjee,nm0154170,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1752,Tapan Chatterjee Rabi Ghosh,Tapan Chatterjee,nm0154170,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1753,Tapan Chatterjee Rajkumar Lahiri,Tapan Chatterjee,nm0154170,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1754,Tapan Chatterjee Rajkumar Lahiri,Tapan Chatterjee,nm0154170,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1755,Tapan Chatterjee Santi Chatterjee,Tapan Chatterjee,nm0154170,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1756,Tapan Chatterjee Santosh Dutta,Tapan Chatterjee,nm0154170,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1757,Tapan Chatterjee Shailen Ganguli,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1758,Tapan Chatterjee Shailen Ganguli,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1759,Tapan Chatterjee Shailen Ganguli,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,The Big City,The Big City,1,FALSE
1760,Tapan Chatterjee Shailen Mukherjee,Tapan Chatterjee,nm0154170,Shailen Mukherjee,nm0611561,The Big City,The Big City,1,FALSE
1761,Tapan Chatterjee Shyamal Ghoshal,Tapan Chatterjee,nm0154170,Shyamal Ghoshal,nm0315929,The Big City,The Big City,1,FALSE
1762,Tapan Chatterjee Subrata Sensharma,Tapan Chatterjee,nm0154170,Subrata Sensharma,nm0784478,The Big City,The Big City,1,FALSE
1763,Tapan Chatterjee Sunil Sarkar,Tapan Chatterjee,nm0154170,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1767,Tapan Chatterjee Tarun Mitra,Tapan Chatterjee,nm0154170,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1768,Tapan Chatterjee Tarun Mitra,Tapan Chatterjee,nm0154170,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1769,Tapan Chatterjee Utpal Dutt,Tapan Chatterjee,nm0154170,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1770,Tarun Mitra Abani Mukherjee,Tarun Mitra,nm0593973,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1771,Tarun Mitra Ajit Banerjee,Tarun Mitra,nm0593973,Ajit Banerjee,nm0051830,Branches of the Tree,Branches of the Tree,1,FALSE
1772,Tarun Mitra Ajoy Banerjee,Tarun Mitra,nm0593973,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1773,Tarun Mitra Ajoy Banerjee,Tarun Mitra,nm0593973,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1774,Tarun Mitra Ashok Mitra,Tarun Mitra,nm0593973,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1775,Tarun Mitra Bimal Chatterjee,Tarun Mitra,nm0593973,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1776,Tarun Mitra Dipankar Dey,Tarun Mitra,nm0593973,Dipankar Dey,nm0212541,Branches of the Tree,Branches of the Tree,1,FALSE
1777,Tarun Mitra Gopal Dey,Tarun Mitra,nm0593973,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1778,Tarun Mitra Gopal Dey,Tarun Mitra,nm0593973,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1779,Tarun Mitra Govinda Chakravarti,Tarun Mitra,nm0593973,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1780,Tarun Mitra Govinda Chakravarti,Tarun Mitra,nm0593973,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1781,Tarun Mitra Haradhan Bannerjee,Tarun Mitra,nm0593973,Haradhan Bannerjee,nm0052329,Branches of the Tree,Branches of the Tree,1,FALSE
1782,Tarun Mitra Haridhan Mukherjee,Tarun Mitra,nm0593973,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1783,Tarun Mitra Haridhan Mukherjee,Tarun Mitra,nm0593973,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1784,Tarun Mitra Harindranath Chattopadhyay,Tarun Mitra,nm0593973,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1785,Tarun Mitra Kamu Mukherjee,Tarun Mitra,nm0593973,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1786,Tarun Mitra Kamu Mukherjee,Tarun Mitra,nm0593973,Kamu Mukherjee,nm0611536,Branches of the Tree,Branches of the Tree,1,FALSE
1787,Tarun Mitra Kamu Mukherjee,Tarun Mitra,nm0593973,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1788,Tarun Mitra Kartik Chatterjee,Tarun Mitra,nm0593973,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1789,Tarun Mitra Kartik Chatterjee,Tarun Mitra,nm0593973,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1790,Tarun Mitra Khagen Pathak,Tarun Mitra,nm0593973,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1791,Tarun Mitra Mamata Shankar,Tarun Mitra,nm0593973,Mamata Shankar,nm0788164,Branches of the Tree,Branches of the Tree,1,FALSE
1792,Tarun Mitra Mani Srimani,Tarun Mitra,nm0593973,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1793,Tarun Mitra Noni Ganguly,Tarun Mitra,nm0593973,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1794,Tarun Mitra Nripati Chatterjee,Tarun Mitra,nm0593973,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1795,Tarun Mitra Prasad Mukherjee,Tarun Mitra,nm0593973,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1796,Tarun Mitra Promode Ganguly,Tarun Mitra,nm0593973,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1797,Tarun Mitra Promode Ganguly,Tarun Mitra,nm0593973,Promode Ganguly,nm0304365,Branches of the Tree,Branches of the Tree,1,FALSE
1798,Tarun Mitra Rabi Ghosh,Tarun Mitra,nm0593973,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1799,Tarun Mitra Rabi Ghosh,Tarun Mitra,nm0593973,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1800,Tarun Mitra Rajkumar Lahiri,Tarun Mitra,nm0593973,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1801,Tarun Mitra Rajkumar Lahiri,Tarun Mitra,nm0593973,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1802,Tarun Mitra Santi Chatterjee,Tarun Mitra,nm0593973,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1803,Tarun Mitra Santosh Dutta,Tarun Mitra,nm0593973,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1804,Tarun Mitra Shailen Ganguli,Tarun Mitra,nm0593973,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1805,Tarun Mitra Shailen Ganguli,Tarun Mitra,nm0593973,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1806,Tarun Mitra Soven Lahiri,Tarun Mitra,nm0593973,Soven Lahiri,nm0481574,Branches of the Tree,Branches of the Tree,1,FALSE
1807,Tarun Mitra Sunil Sarkar,Tarun Mitra,nm0593973,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1808,Tarun Mitra Tapan Chatterjee,Tarun Mitra,nm0593973,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1809,Tarun Mitra Tapan Chatterjee,Tarun Mitra,nm0593973,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
1813,Tarun Mitra Utpal Dutt,Tarun Mitra,nm0593973,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1814,Utpal Dutt Abani Mukherjee,Utpal Dutt,nm0244884,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1815,Utpal Dutt Ajit Banerjee,Utpal Dutt,nm0244884,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
1816,Utpal Dutt Ajit Banerjee,Utpal Dutt,nm0244884,Ajit Banerjee,nm0051830,The Stranger,The Stranger,1,FALSE
1817,Utpal Dutt Ajoy Banerjee,Utpal Dutt,nm0244884,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1818,Utpal Dutt Aparna Sen,Utpal Dutt,nm0244884,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
1819,Utpal Dutt Bimal Chatterjee,Utpal Dutt,nm0244884,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1820,Utpal Dutt Bimal Chatterjee,Utpal Dutt,nm0244884,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1821,Utpal Dutt Dhritiman Chatterjee,Utpal Dutt,nm0244884,Dhritiman Chatterjee,nm0154122,The Stranger,The Stranger,1,FALSE
1822,Utpal Dutt Dipankar Dey,Utpal Dutt,nm0244884,Dipankar Dey,nm0212541,The Middleman,The Middleman,1,FALSE
1823,Utpal Dutt Dipankar Dey,Utpal Dutt,nm0244884,Dipankar Dey,nm0212541,The Stranger,The Stranger,1,FALSE
1824,Utpal Dutt Gopal Dey,Utpal Dutt,nm0244884,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1825,Utpal Dutt Govinda Chakravarti,Utpal Dutt,nm0244884,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1826,Utpal Dutt Haradhan Bannerjee,Utpal Dutt,nm0244884,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1827,Utpal Dutt Haridhan Mukherjee,Utpal Dutt,nm0244884,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1828,Utpal Dutt Kamu Mukherjee,Utpal Dutt,nm0244884,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1829,Utpal Dutt Kamu Mukherjee,Utpal Dutt,nm0244884,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1830,Utpal Dutt Kartik Chatterjee,Utpal Dutt,nm0244884,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1831,Utpal Dutt Kartik Chatterjee,Utpal Dutt,nm0244884,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
1832,Utpal Dutt Khagen Pathak,Utpal Dutt,nm0244884,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
1833,Utpal Dutt Mamata Shankar,Utpal Dutt,nm0244884,Mamata Shankar,nm0788164,The Stranger,The Stranger,1,FALSE
1834,Utpal Dutt Mani Srimani,Utpal Dutt,nm0244884,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
1835,Utpal Dutt Monu Mukherjee,Utpal Dutt,nm0244884,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1836,Utpal Dutt Noni Ganguly,Utpal Dutt,nm0244884,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1837,Utpal Dutt Padmadevi,Utpal Dutt,nm0244884,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
1838,Utpal Dutt Promode Ganguly,Utpal Dutt,nm0244884,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1839,Utpal Dutt Promode Ganguly,Utpal Dutt,nm0244884,Promode Ganguly,nm0304365,The Stranger,The Stranger,1,FALSE
1840,Utpal Dutt Rabi Ghosh,Utpal Dutt,nm0244884,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1841,Utpal Dutt Rabi Ghosh,Utpal Dutt,nm0244884,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
1842,Utpal Dutt Rajkumar Lahiri,Utpal Dutt,nm0244884,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1843,Utpal Dutt Rajkumar Lahiri,Utpal Dutt,nm0244884,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1844,Utpal Dutt Santosh Dutta,Utpal Dutt,nm0244884,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1845,Utpal Dutt Santosh Dutta,Utpal Dutt,nm0244884,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1846,Utpal Dutt Satya Bannerjee (I),Utpal Dutt,nm0244884,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
1847,Utpal Dutt Satya Bannerjee (II),Utpal Dutt,nm0244884,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
1848,Utpal Dutt Shailen Ganguli,Utpal Dutt,nm0244884,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1849,Utpal Dutt Soven Lahiri,Utpal Dutt,nm0244884,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
1850,Utpal Dutt Sunil Sarkar,Utpal Dutt,nm0244884,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1851,Utpal Dutt Tapan Chatterjee,Utpal Dutt,nm0244884,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1852,Utpal Dutt Tarun Mitra,Utpal Dutt,nm0244884,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
1857,Utpal Dutt Uttamram Nagar,Utpal Dutt,nm0244884,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
